Product Name,Review Text,Review Rating,Review Date,Reviewer Verified
Asian Superfit Blue Running Shoes,"Super deal. by SHIVRATAN on Aug 07, 2021. . Good quality and prompt service.",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Blue running shoe. by suju on May 18, 2021. . Was really good and worthy of money",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Asian blue. by sarangadhar.kotta1155@gmail.com on Apr 15, 2021. . Out of shape",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Bettrer for walk. by Tapan on Mar 28, 2021. . It is nice ank ok",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Nice shoe. by rajender8724 on Mar 13, 2021. . Very comfortable and color is good nice",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Happy with this product. by yashthakur0712.yt on Jun 24, 2020. . I also reached home",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Wawww. by Pavan on May 19, 2020. . Good quality shoes ....my friend also liked and ordered",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Very nice. by turendrakonch945 on Mar 01, 2020. . Excellent very nice",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good , value for money. by sriuae1 on Feb 19, 2020. . Value for money",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Super. by pmt.vjti on May 19, 2019. . Really appreciate your product 😊👍👍",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Low coleti. by Jjj on Jul 02, 2018. . Only looking nice",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Disappointed. by mutyam_satyam on May 18, 2018. . Disappointed",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Useless. by Ahmed on May 11, 2018. . Third class shoes.Undersize too.horrible fit and feel.never wore such horrible shoes before.wore it once and threw it out",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"very cool. by Product centricity: Concentrate only on on Mar 06, 2018. . superbbbbb.....",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good product. by Sunny on Jan 01, 2018. . Product was good",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Very good product. by reepsaikia123 on Jul 08, 2017. . Very good product",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Product is not good. by Shripad on Jun 01, 2017. . Product is not good",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Very Good Product. by rupareliyadeep7 on May 09, 2017. . Its very comfortable.Its looks very nice in colour...",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Asian superfit. by kartikpaul201 on Apr 24, 2017. . Very nice 100%",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Not Bad. I wish better.. by PRABIR on Apr 18, 2017. . I wish more. But the product is mediam.",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"worth to buy. by Nirav Ravat on Mar 31, 2017. . it is a very comfortable and looking good shoes, in cheap price",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Dinesh Singh rautela. by dineshsinghrautela1984 on Mar 09, 2017. . It is too good",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good products. by .maztfghj on Mar 08, 2017. . Verry comfortable joota",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Nice colours. by mr.gor04 on Mar 01, 2017. . Low price and Good item",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"ASIAN SUPERFIT Blue Running Shoes. by shashi bhushan on Feb 20, 2017. . cheif & best for this price, smooth and comfortable for journey",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good Product. by sumit on Feb 19, 2017. . mst this is osam",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Rajusharma00037@gmail.com. by Raju on Feb 15, 2017. . I am happy with this and snapdeal too",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"not comfort. by not comfort on Feb 14, 2017. . not comfort",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good product. by tupesumit18 on Feb 09, 2017. . Good product",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Comfortable shoes. by fasam124 on Feb 08, 2017. . Worth it  Money for style n comfort",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Not in the expected level. by Vivekkumar on Feb 07, 2017. . Its jus ok for this product. The pictures depicted in the snapdeal is actually differs when arrived. Quality is bad. i wouldnt recommend this product (if ur intention is GYM shoe).",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Srimanta singha. by srimantasingha8 on Feb 02, 2017. . Originally good product",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Asian Superfit Blue Running Shoe. by Mihir Maity, Kolkata on Jan 28, 2017. . It is a worthless product. No one should buy this product",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Its really good and stylish. by Yash on Jan 24, 2017. . I don't know how they deliver so fast from Delhi to Mumbai in 3 day",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Ok.okkkkkkkk. by abhinavkumar26 on Jan 12, 2017. . At dis amnt....it's gud!!",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Asians shose. by officialghazalashaheen on Jan 05, 2017. . Dhol is not good",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Superb ! nice product. by binod.aditi641 on Jan 03, 2017. . Very comfortable & looking very nice product  I am very happy",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good product. by grv3737 on Dec 31, 2016. . Good product also it lightweight.",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Superbbbb..... by dafautisumit on Dec 30, 2016. . VERY Light weight & comfortable ...I love this one ...",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Not a bad experience. by sayeedmotahir on Dec 28, 2016. . Feeling good dealing with u",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good about your sd service. by bknayanmoni on Dec 28, 2016. . Snapdeal service is best but by which curior you hand over my item, they are  not good.. they are not packed item properly  .",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Gud fit and awesome. by Imran's on Dec 26, 2016. . I like this",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Asian 👟 shopping. by Lalit Kumar Rajak on Dec 26, 2016. . Very comfortable",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Not much good. by Sameer on Dec 25, 2016. . It's not deserved 5 star because quality of this product not much good",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Product is nice. by prakashthakur204 on Dec 22, 2016. . This product is awesome",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Very good & comfortable. by saurabhdas02 on Dec 20, 2016. . Nice ............",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"verry nice shoes. by STAR on Dec 20, 2016. . good shoes",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good product. by aapa_1 on Dec 19, 2016. . Value of money . Everyone buy this prdct..",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Nice experience. by Kamal on Dec 18, 2016. . Satisfactory I have used only 1 week till now",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good quality,nic product. by Rajib Nath on Dec 15, 2016. . Thnx for sndl",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good product. by manjeet53159 on Dec 14, 2016. . Thanks bro",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"PERFECT ###. by sabhysingh77 on Dec 13, 2016. . Good quality in less price",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Thank you and your dsidn. by shah.d4562 on Dec 12, 2016. . Very nicely and the",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good quality this price. by kumarsunil8735 on Dec 10, 2016. . I am happy",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Product is Perfect. by dtravi1983 on Dec 10, 2016. . Very good this product good",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good shoes at that price. by harvindsharma15194 on Dec 05, 2016. . Good shoes at that price",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Good and speedi dilavry. by Jaydevsinh on Dec 05, 2016. . Good and speedi dilavry",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Outstanding products for walking personnels. by Dipesh on Nov 28, 2016. . very good and attractive style",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Average product you can buy. by rakesh.imaitra on Nov 18, 2016. . Average product you can buy",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Very Nice Product. by nishant921.ns on Nov 12, 2016. . Its very nice.......very fashionable and cool also.",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"Comfortable shoes. by anitadhiman220 on Nov 11, 2016. . Easy to wear in 1min  At good price",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"very nice product. by sunilv3005 on Nov 03, 2016. . good product value for money",0,2025-01-20,Yes
Asian Superfit Blue Running Shoes,"123456789876. by Balvinder on Oct 25, 2016. . So buityfull&comfortable",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Jun 17, 2025",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Jun 29, 2023",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Mar 31, 2023",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Mar 30, 2023",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Feb 14, 2023",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Feb 10, 2023",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Feb 05, 2023",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Most Helpful Positive Review (105). May 23, 2023. Fast Delivery. Asian company is very good com. Nice quality 👟👍 5 Star ⭐⭐⭐⭐⭐",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Most Helpful Critical Review (11). Jan 02, 2022. Not good. Size is not correct your service is not so good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good 👍. by suraj on Mar 11, 2025. . Asian is the best",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"GOOD SHOES FOR SPORTS USED. by sagar on Feb 26, 2025. . Go with is. It's highly recommended according to snapdeal prices",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"My neme is sameer malik good service. by sameer on Feb 17, 2025. . Mst show jjjjaggjjjjbb",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Nice product I love it. by Banerjee on Feb 15, 2025. . The product is very nice and I love it .",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"WOW thank you so much 😊 snapdeal I love this product. by Sourajit on Jan 27, 2025. . WOW thank you so much 😊 snapdeal I love this product everyone need to buy this product so comfortable stylish and money saving",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Not good. by Master on Jan 23, 2025. . Material is good but not comfortable. Sole is very hard.",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Poor quality and poor snapdeal service. by Rohit on Jan 23, 2025. . Poor quality and poor snapdeal",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Quality. by Psumanlata Sumanlata on Jan 17, 2025. . Nice shoes",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Quqlty. by KHAN on Jan 09, 2025. . Itam is ok",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"good quality product. by Sananda on Dec 24, 2024. . Nice product thanks snapdealfor best service",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Have a good product. by AJMAL on Dec 10, 2024. . Quality no 1 product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"very good product. by Sunil on Oct 18, 2024. . Quality product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very good. by yatender on Sep 20, 2024. . Very good quality 👍",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Quality issues. by Atul on Aug 19, 2024. . Very bad material & uncomfortable",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Worth the price. by John Miller on Jun 30, 2024. . The shoe is worth the price. Finishing and fit is good. Can buy.",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Quality is good. by Suresh on Jun 07, 2024. . Asian shoes very Good SURESH YADAV",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Some of the stiching line is not good... by NandaKumar on Apr 24, 2024. . Stiching line is not good.",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"गुड प्रोडक्ट. by UTTAM on Dec 08, 2023. . बेहतरीन शूज है आरामदायक",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good for wearing. by shiva on Dec 05, 2023. . Nice colour and wearing compostable",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very nice. by Birendra Mandal on Nov 07, 2023. . Good project 💯 Thank you sanpdeal",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Verey nice. by Baliram on Oct 15, 2023. . Suuuupppeerrrrrrrrrr",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"good quality. by Jitender on Jul 27, 2023. . best product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very nice product. by Anuj on Jul 19, 2023. . Awesome product and nice quality",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very good. by Pravin on Jun 14, 2023. . Badiya product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Vry nice. by DAVINDER on May 26, 2023. . I like product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Fast Delivery. by Kuldeep on May 23, 2023. . Asian company is very good com. Nice quality 👟👍 5 Star ⭐⭐⭐⭐⭐",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"good buy. by kunal on May 07, 2023. . good light shoes",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Quality. by Abhaya on Feb 27, 2023. . Quality is too much good 😊👍",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"🙂 all is well. by Ashwanee on Feb 22, 2023. . Very nice product 👌",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Super product into low cost. by Durgarao on Feb 18, 2023. . Asian product is good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good product. by Pobitra on Feb 11, 2023. . Good product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"बहुत सुन्दर है. by Jugal on Feb 06, 2023. . 7size good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"स्पोर्ट आठ नंबर. by Puran on Feb 04, 2023. . अच्छा निकला",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good products. by K on Jan 30, 2023. . Tha products is not a bad",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Ok ok product. by rahimuddin on Jan 27, 2023. . It looks ok ok",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Gajab. by Arun on Jan 24, 2023. . Bahut achcha or cheap buy must",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Sizes wise good 👍. by Jai on Jan 19, 2023. . This Range of good quality product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Acha h. by Duniya Mhtlab Ki on Jan 18, 2023. . Very  very  Good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Raning suj. by Kanchan on Jan 18, 2023. . Very good product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"The colour is  not  bright as it showed. by Subhashinee on Jan 14, 2023. . There  is not enough  cushioning  at the  toes  area.So it's  hurting.",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good fast delivery and other. by negik1358 on Jan 13, 2023. . Super 👷‍♀excellent @ bast delevary",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good quality. by Ashiq on Jan 13, 2023. . Good quality according to price. One star Kam Diya because abh price Kam kr de hai",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very low price. by Renu on Jan 06, 2023. . Good quality products",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Quality is good. by indrapatle23 on Jan 05, 2023. . Thanks snapdeal",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Excellent. by Davinder on Jan 04, 2023. . Excellent product and services.",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Thank you स्नैपडील. by Shaitan on Jan 03, 2023. . मस्त है टाइम पे डिलेवरी आती है और सामान क्वालिटी अच्छी है धन्यवाद",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Asian cosko mens shoes. by J on Dec 25, 2022. . Nice & comfortable.",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good for 2aljing. by Carl on Dec 13, 2022. . Good product, felt very comfortable, just hopinh it lasts",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Beautiful product. by Sohan on Dec 05, 2022. . Awesome product.i love this",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very nice. by kadamvb1984@gmail.com on Dec 02, 2022. . very very nice",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Best service & Best 👟👟. by Bharat on Nov 30, 2022. . Best service & Best 👟👟",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Amazing. by Ruma on Nov 28, 2022. . Delivery before time quality very good n packaging is also very good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Great deal  and delivery. by Roshan on Nov 24, 2022. . Excellent 👌👌",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good  product. by Anil on Nov 24, 2022. . Value for money light weight  good materials",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Shoes. by Mohammad on Nov 19, 2022. . Product is very good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good quality. by Ram on Nov 17, 2022. . Good quality",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Thanks for Snapdeal. by Dr on Nov 17, 2022. . Good super",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Quality is very good. by Ramu on Nov 09, 2022. . is price per bahut achha product hai",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Best product for sanpdeal. by Vikram on Nov 05, 2022. . Best product for sanpdeal",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Nice shoes. by Mohsin on Oct 23, 2022. . Product is so good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very Good. by dharwinder on Oct 15, 2022. . Vary good product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Bahut badhiya quality. by Sandeep on Oct 12, 2022. . Bahut badhiya quality",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good quality. by Lalit Kumar on Sep 24, 2022. . Good quality h aap bhi mangva sakte hoo.",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Shoes. by Veer on Sep 17, 2022. . Fully comfortable and valuable items Tq snapdeal",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Thanks bro.... by Jagat on Aug 25, 2022. . Very nice.. Product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Excellent. by Shaik on Jun 26, 2022. . Reasonable and best quality",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"very good. by S.K. Yadav on May 27, 2022. . good product",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Others  .good product. by Raj on May 17, 2022. . Worth the amount paid",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Quality and deliver. by Davis on Apr 18, 2022. . Good quality..worth the price",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"I like it but the size a little small.... by Neha on Apr 09, 2022. . This is so good and my father just like it I am so happy that I order my father's gift from Snapdeal it is the best app ...",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"GOOD PRODUCT. by Arvind on Mar 19, 2022. . Mast app hai Delevery bhi time pe hota hai or product accha bhi accha milta hai kam daam main",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very Nice Facility By Snapdeal as well as Asian. by Dipak on Mar 16, 2022. . अतिशय सुंदर प्रकारची आपली सुविधा आहे...त्याबद्दल आपले हार्दिक अभिनंदन 💐💐💐आणि अशीच सुविधा आपल्या मार्फत आम्हाला अपेक्षित आहे, आणि ती आपण द्याल त्याबद्दल शुभेच्छा.....🙏🙏🙏🙏🙏",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Worthy it. by Raja on Mar 11, 2022. . Very good product .I recomended for thos valuable shoe",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Assam. by Santosh on Mar 05, 2022. . Excellent product. Liked it.",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Product quality is not good. by Bhaskar on Feb 06, 2022. . Product quality is not good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Such a nice product. by sh3905528 on Feb 05, 2022. . It's a very nice and good product . It is loved for all persons in my family",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"DG Singh. by DG on Jan 22, 2022. . Size problem",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Asian shoes. by Sjsy on Jan 08, 2022. . Solo is not good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good quality. by Ratan on Jan 07, 2022. . Nice product comfortable buy the other people this sports shose",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Biutephul. by Dharmendra on Jan 04, 2022. . Bhut hi achchha prodak",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Not good. by Praveen on Jan 02, 2022. . Size is not correct your service is not so good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very good. by Brijesh on Dec 31, 2021. . Thanks sir",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Ecxlent. by Jitendra on Dec 29, 2021. . Super good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Finnishing work. by Babulal on Dec 08, 2021. . Finishin work is not good in inner side",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good Shoes. by Dr. on Dec 07, 2021. . This shoes exactly same as shown in the image it's material quality best then lastly it is a best shoes.the product and packaging is best.so 👍👍",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Asian shoe. by Narender on Dec 05, 2021. . Khaki shoes for men is best deal",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Good morning ☕🌄🌄. by Momaned on Dec 04, 2021. . Nice good ❤️👌👌👌",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Great deal. by Chetan on Dec 02, 2021. . Excellent material nd service",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Asian shoes. by vinodkumarpleedu18572 on Nov 27, 2021. . Wow product and quality is superb,weight less,comfortable, worth of money,thank u Asian shoes",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Satisfactory performance. by Ashok on Nov 27, 2021. . Satisfactory performance",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"very good. by Mrr Balvir on Nov 23, 2021. . very good service according to meesho. very good shoe. i swear and feeling well",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very good quality. by Surya on Nov 17, 2021. . Quality is excellent",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very good item. by Yadav on Nov 08, 2021. . Verry good item",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Rajendra Prasad kushwAha majhauli sidhi se. by Rajendra on Nov 07, 2021. . बहुत अच्छा है",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Excellent. by VIJAYAKUMAR on Nov 03, 2021. . Very Good product & Like",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"I want to know the durability. by Anand on Oct 28, 2021. . The product delivered on time and is good",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"I am satisfactory Good service. by vikas on Oct 27, 2021. . I am satisfactory good service",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Ashian super. by Raj on Oct 21, 2021. . Super shoy from ashian",0,2025-01-20,Yes
Asian Cosco Navy Mens Sports,"Very good products. by SUNIL KUMAR on Oct 05, 2021. . Good products",0,2025-01-20,Yes
Synthetic Data,worst purchase 536,1,2025-01-21,System
Synthetic Data,waste of money 779,1,2025-01-21,System
Synthetic Data,not original 672,1,2025-01-21,System
Synthetic Data,do not buy 906,1,2025-01-21,System
Synthetic Data,fake item 361,1,2025-01-21,System
Synthetic Data,fake item 263,1,2025-01-21,System
Synthetic Data,waste of money 637,1,2025-01-21,System
Synthetic Data,waste of money 109,1,2025-01-21,System
Synthetic Data,sole came off 214,1,2025-01-21,System
Synthetic Data,uncomfortable 425,1,2025-01-21,System
Synthetic Data,sole came off 581,1,2025-01-21,System
Synthetic Data,size is wrong 79,1,2025-01-21,System
Synthetic Data,fake item 537,1,2025-01-21,System
Synthetic Data,terrible product 509,1,2025-01-21,System
Synthetic Data,do not buy 701,1,2025-01-21,System
Synthetic Data,size is wrong 512,1,2025-01-21,System
Synthetic Data,bad quality 769,1,2025-01-21,System
Synthetic Data,do not buy 494,1,2025-01-21,System
Synthetic Data,worst purchase 844,1,2025-01-21,System
Synthetic Data,very cheap material 223,1,2025-01-21,System
Synthetic Data,waste of money 556,1,2025-01-21,System
Synthetic Data,damaged product 640,1,2025-01-21,System
Synthetic Data,sole came off 335,1,2025-01-21,System
Synthetic Data,poor stitching 784,1,2025-01-21,System
Synthetic Data,fake item 229,1,2025-01-21,System
Synthetic Data,do not buy 359,1,2025-01-21,System
Synthetic Data,size is wrong 949,1,2025-01-21,System
Synthetic Data,not original 559,1,2025-01-21,System
Synthetic Data,waste of money 602,1,2025-01-21,System
Synthetic Data,do not buy 603,1,2025-01-21,System
Synthetic Data,bad quality 769,1,2025-01-21,System
Synthetic Data,fake item 181,1,2025-01-21,System
Synthetic Data,poor stitching 362,1,2025-01-21,System
Synthetic Data,return request rejected 554,1,2025-01-21,System
Synthetic Data,uncomfortable 873,1,2025-01-21,System
Synthetic Data,damaged product 25,1,2025-01-21,System
Synthetic Data,totally disappointed 370,1,2025-01-21,System
Synthetic Data,bad quality 36,1,2025-01-21,System
Synthetic Data,bad quality 308,1,2025-01-21,System
Synthetic Data,return request rejected 639,1,2025-01-21,System
Synthetic Data,sole came off 678,1,2025-01-21,System
Synthetic Data,waste of money 244,1,2025-01-21,System
Synthetic Data,do not buy 393,1,2025-01-21,System
Synthetic Data,damaged product 158,1,2025-01-21,System
Synthetic Data,worst purchase 575,1,2025-01-21,System
Synthetic Data,uncomfortable 259,1,2025-01-21,System
Synthetic Data,damaged product 640,1,2025-01-21,System
Synthetic Data,do not buy 664,1,2025-01-21,System
Synthetic Data,bad quality 829,1,2025-01-21,System
Synthetic Data,damaged product 805,1,2025-01-21,System
Synthetic Data,very cheap material 390,1,2025-01-21,System
Synthetic Data,very cheap material 387,1,2025-01-21,System
Synthetic Data,not original 207,1,2025-01-21,System
Synthetic Data,very cheap material 275,1,2025-01-21,System
Synthetic Data,waste of money 538,1,2025-01-21,System
Synthetic Data,damaged product 502,1,2025-01-21,System
Synthetic Data,fake item 84,1,2025-01-21,System
Synthetic Data,totally disappointed 33,1,2025-01-21,System
Synthetic Data,size is wrong 115,1,2025-01-21,System
Synthetic Data,uncomfortable 167,1,2025-01-21,System
Synthetic Data,damaged product 141,1,2025-01-21,System
Synthetic Data,terrible product 675,1,2025-01-21,System
Synthetic Data,damaged product 516,1,2025-01-21,System
Synthetic Data,do not buy 380,1,2025-01-21,System
Synthetic Data,fake item 920,1,2025-01-21,System
Synthetic Data,fake item 108,1,2025-01-21,System
Synthetic Data,terrible product 183,1,2025-01-21,System
Synthetic Data,return request rejected 677,1,2025-01-21,System
Synthetic Data,worst purchase 84,1,2025-01-21,System
Synthetic Data,size is wrong 16,1,2025-01-21,System
Synthetic Data,totally disappointed 670,1,2025-01-21,System
Synthetic Data,terrible product 247,1,2025-01-21,System
Synthetic Data,terrible product 594,1,2025-01-21,System
Synthetic Data,terrible product 320,1,2025-01-21,System
Synthetic Data,terrible product 669,1,2025-01-21,System
